customerID,ContractType,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,BillingID
1163-ONYEY,Month-to-month,Yes,74.55,3023.55,No,B9173
9787-XVQIU,Month-to-month,Yes,75.3,75.3,Yes,B9174
8945-MUQUF,One year,Yes,94.8,4837.6,Yes,B9175
5656-MJEFC,Two year,No,48.15,2032.3,No,B9176
6082-OQFBA,One year,No,19.65,436.9,No,B9177
8051-HJRLT,Month-to-month,Yes,70.55,70.55,Yes,B9178
8974-OVACP,Month-to-month,No,20.15,20.15,No,B9179
4010-YLMVT,Month-to-month,Yes,106.6,5893.95,No,B9180
1379-FRVEB,Month-to-month,Yes,91.0,1430.05,No,B9181
8612-GXIDD,Two year,Yes,25.4,313,No,B9182
6288-CHQJB,Two year,No,69.95,3871.85,No,B9183
8160-HOWOX,Month-to-month,Yes,66.85,458.1,No,B9184
3023-GFLBR,Month-to-month,No,86.15,2745.7,Yes,B9185
6648-INWPS,Month-to-month,No,20.15,341.35,No,B9186
4223-BKEOR,One year,No,64.85,1336.8,No,B9187
4079-VTGLK,Two year,No,74.85,2181.75,No,B9188
1763-WQFUK,Month-to-month,Yes,50.5,147.75,No,B9189
1391-UBDAR,Month-to-month,No,72.9,818.45,No,B9190
8894-JVDCV,One year,Yes,115.05,7133.45,No,B9191
2023-VQFDL,Month-to-month,No,19.0,348.8,No,B9192
1345-GKDZZ,Month-to-month,No,19.55,128.6,No,B9193
2014-MKGMH,One year,Yes,101.1,4674.4,No,B9194
5628-FCGYG,Month-to-month,Yes,84.1,1737.45,No,B9195
2560-WBWXF,Two year,Yes,24.15,1498.85,No,B9196
0248-IPDFW,Month-to-month,Yes,50.1,50.1,No,B9197
7978-DKUQH,Month-to-month,Yes,74.6,1797.75,No,B9198
4335-UPJSI,Two year,No,19.75,498.1,No,B9199
0524-IAVZO,Month-to-month,Yes,85.0,2624.25,Yes,B9200
2737-YNGYW,Month-to-month,No,80.55,184.1,Yes,B9201
1784-EZDKJ,One year,Yes,106.8,5498.8,No,B9202
9297-FVVDH,Two year,Yes,84.5,4845.4,No,B9203
8007-YYPWD,Two year,No,25.05,369.1,No,B9204
7101-HRBLJ,Two year,Yes,83.7,6096.9,No,B9205
5159-YFPKQ,Month-to-month,Yes,75.8,160.75,Yes,B9206
6635-CPNUN,Month-to-month,No,96.6,2684.35,No,B9207
4021-RQSNY,Month-to-month,Yes,98.5,3004.15,Yes,B9208
5453-YBTWV,Two year,Yes,101.1,6994.8,No,B9209
5039-LZRQT,One year,No,20.2,273.25,No,B9210
2931-VUVJN,One year,Yes,94.05,5483.9,No,B9211
9061-TIHDA,Month-to-month,Yes,95.25,1233.65,Yes,B9212
8699-ASUFO,Month-to-month,Yes,74.4,527.9,Yes,B9213
6418-PIQSP,Two year,No,81.0,4985.9,No,B9214
8220-OCUFY,One year,Yes,60.25,1258.35,No,B9215
3995-WFCSM,Month-to-month,No,60.85,111.4,No,B9216
1895-QTKDO,Month-to-month,No,43.95,43.95,No,B9217
2038-OEQZH,Month-to-month,No,86.05,308.1,No,B9218
1178-PZGAB,One year,No,20.25,383.65,No,B9219
7927-AUXBZ,Month-to-month,No,85.15,2555.9,Yes,B9220
2626-VEEWG,Two year,Yes,19.4,1284.2,No,B9221
2878-RMWXY,Two year,Yes,102.65,7550.3,No,B9222
1657-DYMBM,Two year,No,19.9,1110.05,No,B9223
7311-MQJCH,One year,No,19.55,99.6,No,B9224
7375-WMVMT,Two year,Yes,95.5,6707.15,No,B9225
1136-XGEQU,One year,Yes,84.15,4164.4,No,B9226
2530-FMFXO,Two year,Yes,103.2,5873.75,No,B9227
6844-DZKRF,Month-to-month,Yes,50.2,109.25,No,B9228
4695-WJZUE,Month-to-month,Yes,88.55,179.25,Yes,B9229
7619-ODSGN,Month-to-month,No,54.75,1338.15,Yes,B9230
5970-GHJAW,Two year,No,19.95,862.4,No,B9231
8879-XUAHX,Two year,Yes,116.25,8564.75,No,B9232
3689-MOZGR,Month-to-month,Yes,31.2,926.2,No,B9233
4195-PNGZS,Two year,No,24.45,1718.2,No,B9234
5003-XZWWO,Two year,No,84.2,5956.85,No,B9235
3988-RQIXO,Month-to-month,Yes,91.3,91.3,Yes,B9236
7622-FWGEW,Two year,Yes,85.65,4824.45,No,B9237
6922-NCEDI,One year,Yes,21.2,1238.65,No,B9238
2514-GINMM,Month-to-month,Yes,79.5,79.5,Yes,B9239
9891-NQDBD,One year,No,25.55,672.2,No,B9240
6131-IUNXN,Month-to-month,No,20.2,382.2,No,B9241
8548-AWOFC,Month-to-month,No,63.85,4264.6,No,B9242
9798-DRYDS,One year,Yes,61.95,1070.7,No,B9243
8532-UEFWH,Two year,No,25.75,1345.85,No,B9244
6296-DDOOR,One year,No,58.2,1045.25,No,B9245
7951-VRDVK,One year,No,85.85,3003.55,No,B9246
5931-FLJJF,Month-to-month,Yes,70.1,467.55,Yes,B9247
4815-YOSUK,One year,Yes,104.9,7537.5,No,B9248
2659-VXMWZ,One year,Yes,111.3,7482.1,Yes,B9249
0380-NEAVX,One year,Yes,99.85,3343.15,No,B9250
3207-OYBWH,Month-to-month,Yes,95.25,5427.05,Yes,B9251
4285-GYRQC,Month-to-month,Yes,86.25,587.1,Yes,B9252
7216-EWTRS,Month-to-month,Yes,100.8,100.8,Yes,B9253
4365-MSDYN,Month-to-month,Yes,19.55,161.15,No,B9254
7036-TYDEC,Two year,No,104.0,7028.5,No,B9255
5802-ADBRC,One year,Yes,104.4,5232.9,No,B9256
8076-FEZKJ,One year,No,19.5,225.85,No,B9257
5197-YPYBZ,Two year,No,25.25,274.7,No,B9258
8337-MSSXB,Month-to-month,Yes,86.3,1180.95,Yes,B9259
4312-GVYNH,Two year,Yes,49.85,3370.2,No,B9260
8495-LJDFO,Month-to-month,Yes,108.95,7111.3,No,B9261
0839-JTCUD,Two year,No,89.9,5958.85,No,B9262
5494-WOZRZ,Two year,Yes,82.0,5999.85,No,B9263
1302-UHBDD,Month-to-month,No,89.95,1648.45,No,B9264
2234-EOFPT,Two year,Yes,79.35,5753.25,No,B9265
8619-IJNDK,Two year,No,64.05,4492.9,No,B9266
8378-LKJAF,Month-to-month,Yes,101.15,3956.7,No,B9267
8182-BJDSI,Month-to-month,Yes,89.95,2625.55,Yes,B9268
2528-HFYZX,Month-to-month,Yes,76.45,1233.4,Yes,B9269
1153-GNOLC,One year,Yes,39.1,1309,No,B9270
3298-QEICA,Two year,No,34.6,813.45,No,B9271
0788-DXBFY,One year,Yes,19.55,1108.8,No,B9272
3597-YASZG,Two year,Yes,104.45,7349.35,No,B9273
3496-LFSZU,Month-to-month,No,70.5,294.2,No,B9274
5242-UOWHD,Two year,No,20.35,929.2,No,B9275
2482-CZGBB,Month-to-month,Yes,70.0,740,Yes,B9276
6479-SZPLM,Two year,No,19.45,754.5,No,B9277
8097-VBQTZ,Month-to-month,Yes,69.9,3883.3,No,B9278
4500-HKANN,Two year,No,59.7,1414.2,No,B9279
9917-KWRBE,One year,Yes,78.35,3211.2,No,B9280
3420-ZDBMA,Month-to-month,Yes,71.45,371.6,No,B9281
2212-LYASK,One year,Yes,45.85,1246.4,No,B9282
1393-IMKZG,Month-to-month,Yes,95.85,95.85,No,B9283
8069-RHUXK,Two year,No,35.7,2545.7,No,B9284
3398-GCPMU,Two year,Yes,89.55,6448.85,No,B9285
2908-WGAXL,Two year,Yes,24.95,1468.9,No,B9286
3378-AJRAO,One year,No,24.85,1013.6,No,B9287
1013-QCWAM,Month-to-month,Yes,100.8,6690.75,No,B9288
0866-QLSIR,One year,Yes,64.4,2088.75,Yes,B9289
6050-FFXES,Two year,No,105.35,7240.65,No,B9290
7181-BQYBV,Month-to-month,Yes,102.45,102.45,Yes,B9291
0362-RAOQO,Two year,No,19.65,830.25,No,B9292
9554-DFKIC,Month-to-month,Yes,54.45,1588.7,No,B9293
5527-ACHSO,Month-to-month,No,70.5,829.3,No,B9294
0829-DDVLK,One year,No,20.1,302.45,No,B9295
1399-UBQIU,Month-to-month,Yes,69.35,712.25,No,B9296
1813-JLKWR,One year,No,19.8,1336.65,No,B9297
0336-PIKEI,Two year,No,74.4,5360.75,No,B9298
7322-OCWHC,Two year,Yes,93.05,6735.05,No,B9299
9537-VHDTA,Month-to-month,No,51.2,51.2,No,B9300
4957-TIALW,One year,No,65.6,1010,No,B9301
2054-PJOCK,One year,No,80.55,4847.05,No,B9302
9150-HEPMB,One year,No,52.7,3019.7,No,B9303
9030-QGZNL,Two year,No,20.85,161.65,No,B9304
6204-IEUXJ,Month-to-month,No,80.1,217.55,Yes,B9305
3126-WQMGH,Month-to-month,Yes,52.15,2583.75,No,B9306
4529-CKBCL,Month-to-month,Yes,80.2,146.05,Yes,B9307
2506-CLAKW,Month-to-month,Yes,98.15,567.45,Yes,B9308
7176-WRTNX,Two year,Yes,114.95,7711.25,No,B9309
1583-IHQZE,Month-to-month,Yes,112.95,1384.75,Yes,B9310
5732-IKGQH,One year,Yes,104.45,5481.25,No,B9311
9239-GZHZE,Two year,Yes,113.65,8124.2,No,B9312
7205-BAIAD,Two year,Yes,20.6,827.3,No,B9313
0151-ONTOV,Month-to-month,No,70.9,70.9,Yes,B9314
4140-MUHUG,Month-to-month,Yes,86.85,220.95,Yes,B9315
0093-EXYQL,Month-to-month,Yes,91.55,3673.6,No,B9316
8064-RAVOH,Month-to-month,Yes,49.85,49.85,No,B9317
0219-QAERP,One year,No,19.8,576.65,No,B9318
0320-JDNQG,Month-to-month,Yes,99.85,2331.3,Yes,B9319
7180-PISOG,Month-to-month,Yes,74.5,74.5,Yes,B9320
9168-INPSZ,Month-to-month,No,104.15,4495.65,No,B9321
3571-RFHAR,Month-to-month,Yes,109.15,6941.2,Yes,B9322
0015-UOCOJ,Month-to-month,Yes,48.2,340.35,No,B9323
5334-AFQJB,Two year,Yes,25.1,1789.9,No,B9324
2754-SDJRD,Month-to-month,Yes,100.15,908.55,No,B9325
9578-VRMNM,Month-to-month,Yes,65.2,1043.35,Yes,B9326
1587-FKLZB,Month-to-month,Yes,99.5,6822.15,Yes,B9327
6140-QNRQQ,Month-to-month,Yes,71.55,71.55,Yes,B9328
8963-JLGJT,Month-to-month,No,55.9,157.55,No,B9329
4307-KTUMW,Month-to-month,No,93.9,5029.2,Yes,B9330
1465-LNTLJ,Month-to-month,Yes,64.4,581.7,No,B9331
5440-FLBQG,Two year,Yes,108.4,7318.2,Yes,B9332
2135-DQWAQ,Month-to-month,Yes,85.3,420.45,No,B9333
4056-QHXHZ,Two year,No,107.45,7576.7,No,B9334
7470-MCQTK,Month-to-month,Yes,48.75,633.4,Yes,B9335
7488-MXJIV,Month-to-month,Yes,85.65,321.65,Yes,B9336
7401-JIXNM,Two year,No,91.3,4965,No,B9337
9339-FIIJL,Two year,No,85.95,6151.9,No,B9338
2027-FECZV,Month-to-month,Yes,106.7,1253.9,Yes,B9339
2672-DZUOY,Month-to-month,Yes,25.15,25.15,Yes,B9340
4706-DGAHW,Month-to-month,No,45.2,45.2,No,B9341
3870-MQAMG,One year,No,110.35,5893.15,Yes,B9342
6670-MFRPK,Two year,Yes,79.2,5420.65,No,B9343
6177-PEVRA,Two year,No,55.5,2627.35,No,B9344
4800-CZMPC,One year,Yes,103.25,5037.55,Yes,B9345
4813-HQMGZ,Month-to-month,Yes,90.25,743.75,No,B9346
7579-KKLOE,Two year,Yes,91.25,6589.6,No,B9347
7377-DMMRI,Month-to-month,Yes,47.8,92.45,Yes,B9348
8402-EIVQS,One year,Yes,100.9,6733.15,No,B9349
4947-DSMXK,Month-to-month,Yes,97.7,3410,No,B9350
7245-NIIWQ,Month-to-month,Yes,69.85,199.85,No,B9351
0002-ORFBO,One year,Yes,65.6,593.3,No,B9352
3324-OIRTO,One year,Yes,104.65,7288.4,No,B9353
5414-OFQCB,Two year,Yes,90.45,5229.8,No,B9354
4967-WPNCF,Two year,Yes,63.7,4464.8,No,B9355
8552-OBVRU,Month-to-month,Yes,104.5,5068.05,No,B9356
8499-BRXTD,One year,No,20.1,401.85,No,B9357
9154-QDGTH,One year,Yes,104.3,4451.85,No,B9358
8197-BFWVU,Two year,Yes,93.25,6688.95,No,B9359
2577-GVSIL,One year,Yes,73.45,2661.1,No,B9360
9367-OIUXP,Month-to-month,No,20.7,73.05,No,B9361
6770-UAYGJ,Two year,No,25.25,1211.65,No,B9362
6463-HHXJR,Two year,No,100.5,7030.65,No,B9363
7928-VJYAB,Month-to-month,No,90.6,1020.2,No,B9364
1187-WILMM,Two year,Yes,89.4,5597.65,No,B9365
9776-OJUZI,Month-to-month,Yes,95.45,6223.3,No,B9366
1306-RPWXZ,Two year,No,20.45,1024.65,No,B9367
8949-JTMAY,Month-to-month,Yes,98.6,2933.2,Yes,B9368
2774-LVQUS,Month-to-month,Yes,83.05,1258.3,Yes,B9369
3097-PYWXL,Month-to-month,Yes,19.95,82.9,No,B9370
2266-SJNAT,One year,No,109.15,7789.6,No,B9371
0869-PAPRP,Month-to-month,Yes,85.7,2067,No,B9372
4238-JSSWH,Month-to-month,No,102.05,3452.55,No,B9373
2972-YDYUW,One year,No,94.7,5468.95,No,B9374
1104-FEJAM,Month-to-month,No,64.4,1802.15,No,B9375
2809-ILCYT,One year,Yes,26.8,733.55,No,B9376
5499-ECUTN,One year,Yes,66.05,3021.45,No,B9377
4981-FLTMF,Month-to-month,No,65.2,3687.85,No,B9378
9121-PHQSR,Month-to-month,Yes,85.05,1391.15,No,B9379
3113-IWHLC,Month-to-month,Yes,55.8,274.35,No,B9380
3211-ILJTT,Month-to-month,Yes,70.4,1214.05,Yes,B9381
4612-THJBS,One year,Yes,104.75,5510.65,Yes,B9382
4277-BWBML,Two year,No,19.95,1322.85,No,B9383
4094-NSEDU,Month-to-month,Yes,94.25,1973.75,Yes,B9384
0234-TEVTT,One year,No,45.0,2196.3,No,B9385
4304-TSPVK,Two year,No,114.9,7843.55,No,B9386
1552-AAGRX,Month-to-month,No,106.4,3211.9,No,B9387
2637-FKFSY,Month-to-month,Yes,46.1,130.15,No,B9388
9796-MVYXX,Two year,No,39.7,692.35,No,B9389
7874-ECPQJ,Month-to-month,Yes,20.05,85.5,No,B9390
0020-INWCK,Two year,Yes,95.75,6849.4,No,B9391
7089-RKVSZ,One year,No,24.4,203.95,No,B9392
2683-JXWQQ,Month-to-month,No,33.6,2117.2,No,B9393
9548-ZMVTX,Two year,No,90.45,6565.85,No,B9394
8739-XNIKG,Month-to-month,Yes,84.0,424.75,No,B9395
9755-JHNMN,Two year,No,67.4,3306.85,No,B9396
3981-QSVQI,Month-to-month,Yes,19.7,168.9,No,B9397
2789-HQBOU,Month-to-month,Yes,80.35,253.8,No,B9398
9424-CMPOG,Two year,No,19.6,197.4,No,B9399
5067-WJEUN,Two year,Yes,54.2,3838.2,No,B9400
3450-WXOAT,Month-to-month,Yes,45.2,2065.15,No,B9401
9251-WNSOD,One year,No,75.1,5064.45,No,B9402
6974-DAFLI,One year,No,19.7,1140.05,No,B9403
2616-UUTFK,Month-to-month,Yes,72.75,2447.45,No,B9404
7064-JHXCE,Two year,No,20.05,1263.9,No,B9405
5103-MHMHY,Month-to-month,No,45.95,45.95,Yes,B9406
7989-AWGEH,Month-to-month,Yes,39.2,1838.15,No,B9407
4373-VVHQL,Month-to-month,Yes,44.75,44.75,No,B9408
4559-UWIHT,Month-to-month,Yes,82.65,1185,No,B9409
7268-IGMFD,Month-to-month,No,93.9,1743.9,No,B9410
1846-XWOQN,Month-to-month,Yes,70.15,70.15,Yes,B9411
0235-KGSLC,Month-to-month,Yes,85.55,85.55,Yes,B9412
6650-BWFRT,Two year,Yes,117.15,8529.5,No,B9413
9570-KYEUA,Two year,No,99.25,6549.45,No,B9414
6993-YGFJV,Two year,Yes,112.55,7806.5,No,B9415
2712-SYWAY,Month-to-month,Yes,25.7,25.7,No,B9416
0730-BGQGF,Two year,No,90.3,6287.3,No,B9417
5498-IBWPI,One year,Yes,49.4,3251.85,No,B9418
9101-NTIXF,Month-to-month,No,19.4,50.6,No,B9419
0013-SMEOE,Two year,Yes,109.7,7904.25,No,B9420
9314-QDMDW,One year,Yes,61.25,729.95,No,B9421
9308-ANMVE,Month-to-month,Yes,55.3,2654.05,No,B9422
2884-GBPFB,Month-to-month,Yes,70.3,2416.55,Yes,B9423
3757-NJYBX,Month-to-month,No,106.35,3520.75,Yes,B9424
3413-DHLPB,Month-to-month,Yes,103.75,5969.95,No,B9425
7649-PHJVR,One year,No,19.5,226.8,No,B9426
6114-TCFID,One year,No,39.5,1082.75,No,B9427
3787-TRIAL,Month-to-month,Yes,26.05,565.75,No,B9428
2573-GYRUU,Month-to-month,Yes,91.05,4370.75,No,B9429
5156-UMKOW,Month-to-month,No,29.65,90.05,No,B9430
1247-QBVSH,Month-to-month,No,50.2,2169.4,No,B9431
6734-GMPVK,Month-to-month,No,105.3,550.6,No,B9432
9822-OAOVB,Month-to-month,Yes,55.45,55.45,No,B9433
6161-ERDGD,One year,No,85.45,6300.85,No,B9434
1226-JZNKR,One year,No,19.8,160.05,No,B9435
7318-EIVKO,Month-to-month,Yes,59.25,436.6,No,B9436
3771-PZOBW,Month-to-month,Yes,90.7,1781.35,No,B9437
5136-KCKGI,One year,Yes,103.7,3467,Yes,B9438
8231-BSWXX,One year,Yes,79.05,5552.5,No,B9439
6486-LHTMA,One year,Yes,90.7,2835.5,No,B9440
4083-BFNYK,One year,No,95.0,3591.25,No,B9441
3722-WPXTK,Month-to-month,Yes,88.35,88.35,Yes,B9442
7389-KBFIT,Month-to-month,Yes,30.25,63.75,No,B9443
7176-WIONM,Month-to-month,Yes,49.85,617.15,No,B9444
5141-ZUVBH,Month-to-month,No,93.0,870.25,No,B9445
1089-HDMKP,Month-to-month,Yes,54.55,601.25,No,B9446
7623-HKYRK,Month-to-month,No,19.7,111.65,No,B9447
0310-SUCIN,One year,Yes,84.8,6046.1,No,B9448
5197-PYEPU,One year,Yes,94.45,3923.8,No,B9449
2929-ERCFZ,Month-to-month,Yes,94.2,777.3,Yes,B9450
7548-SEPYI,Month-to-month,Yes,96.25,512.45,Yes,B9451
8835-VSDSE,Month-to-month,Yes,70.7,141.45,Yes,B9452
6619-RPLQZ,Two year,No,20.85,892.15,No,B9453
3275-RHRNE,One year,Yes,60.0,1682.05,No,B9454
3503-TYDAY,Month-to-month,No,80.45,3398.9,No,B9455
6901-GOGZG,Two year,Yes,84.95,4984.85,No,B9456
1623-NLDOT,One year,No,33.55,1445.3,Yes,B9457
7021-XSNYE,Two year,No,49.65,305.55,No,B9458
9621-OUPYD,One year,Yes,20.2,507.9,No,B9459
9898-KZQDZ,Month-to-month,Yes,94.55,3640.45,Yes,B9460
8982-NHAVY,One year,Yes,100.5,2673.45,No,B9461
4307-KWMXE,Month-to-month,No,35.75,389.8,No,B9462
0141-YEAYS,Month-to-month,Yes,86.45,2401.05,No,B9463
2450-ZKEED,One year,No,53.8,651.55,No,B9464
3694-DELSO,Month-to-month,No,38.55,156.1,No,B9465
3893-JRNFS,Month-to-month,Yes,39.9,2796.35,No,B9466
9603-OAIHC,Month-to-month,Yes,70.05,70.05,No,B9467
1133-KXCGE,One year,No,20.1,407.05,No,B9468
5236-PERKL,Two year,Yes,112.95,6465,Yes,B9469
0142-GVYSN,Month-to-month,Yes,20.3,511.25,No,B9470
1049-FYSYG,Month-to-month,Yes,35.65,646.05,No,B9471
7854-FOKSF,Month-to-month,No,35.9,35.9,Yes,B9472
2519-FAKOD,Month-to-month,Yes,99.25,3777.15,Yes,B9473
8406-LNMHF,One year,Yes,82.95,4903.15,No,B9474
1821-BUCWY,Two year,Yes,55.65,1653.85,No,B9475
8263-JQAIK,Month-to-month,Yes,24.45,47.5,Yes,B9476
0023-UYUPN,One year,No,25.2,1306.3,No,B9477
8314-DPQHL,One year,No,50.8,463.6,No,B9478
1465-WCZVT,Month-to-month,No,19.65,60.65,No,B9479
9481-SFCQY,Month-to-month,Yes,59.8,824.85,No,B9480
6360-SVNWV,Month-to-month,Yes,73.55,2094.65,No,B9481
0567-GGCAC,Month-to-month,No,61.4,438.9,No,B9482
7089-IVVAZ,Month-to-month,Yes,103.35,847.3,Yes,B9483
8884-MRNSU,One year,No,19.9,329.75,No,B9484
2171-UDMFD,Month-to-month,Yes,19.45,674.55,No,B9485
9050-IKDZA,Month-to-month,No,81.5,162.55,No,B9486
2205-YMZZJ,Month-to-month,Yes,84.8,546.95,Yes,B9487
9802-CAQUT,Two year,No,109.55,7887.25,No,B9488
1254-IZEYF,Month-to-month,Yes,99.95,3186.65,Yes,B9489
0187-WZNAB,Month-to-month,No,74.4,1972.35,No,B9490
9492-TOKRI,Month-to-month,Yes,90.0,1527.35,Yes,B9491
1475-VWVDO,Month-to-month,Yes,74.9,490.55,No,B9492
9221-OTIVJ,Month-to-month,Yes,104.85,1531.4,Yes,B9493
1357-MVDOZ,Month-to-month,Yes,59.65,683.25,No,B9494
7602-MVRMB,Two year,Yes,110.45,8058.85,No,B9495
3325-FUYCG,One year,No,106.1,2847.4,Yes,B9496
5908-QMGOE,Month-to-month,Yes,74.2,1133.9,Yes,B9497
1197-BVMVG,Month-to-month,Yes,74.45,294.45,No,B9498
5406-KGRMX,Two year,No,24.55,1719.15,No,B9499
8481-YYXWG,Month-to-month,Yes,89.35,461.7,Yes,B9500
5968-HYJRZ,Two year,No,24.55,1160.45,No,B9501
5198-EFNBM,One year,Yes,90.65,5199.8,No,B9502
7516-GMHUV,Two year,Yes,105.05,5163.3,No,B9503
7140-ADSMJ,Month-to-month,Yes,20.45,162.3,No,B9504
2230-XTUWL,Two year,No,19.55,883.35,No,B9505
7706-YLMQA,One year,No,19.7,1341.5,No,B9506
2585-KTFRE,Month-to-month,Yes,70.45,70.45,No,B9507
7994-UYIVZ,Month-to-month,Yes,85.65,659.45,No,B9508
2609-IAICY,Month-to-month,Yes,77.15,77.15,Yes,B9509
1740-CSDJP,Month-to-month,Yes,35.25,35.25,Yes,B9510
7717-BICXI,Two year,No,20.55,1205.05,No,B9511
6559-RAKOZ,One year,Yes,97.95,4917.9,No,B9512
2636-OHFMN,Month-to-month,Yes,48.55,201,Yes,B9513
4716-MRVEN,One year,No,20.0,599.3,No,B9514
2143-LJULT,Two year,Yes,25.25,1733.15,No,B9515
1323-OOEPC,Month-to-month,Yes,98.4,5149.5,Yes,B9516
3200-MNQTF,Two year,No,70.9,4677.1,No,B9517
6164-HXUGH,Month-to-month,No,19.85,119.3,No,B9518
5630-IXDXV,Month-to-month,Yes,106.35,4849.1,No,B9519
0320-DWVTU,Two year,No,99.5,5424.25,No,B9520
9135-MGVPY,Two year,Yes,84.7,5878.9,No,B9521
1212-GLHMD,Month-to-month,Yes,86.05,244.85,No,B9522
7878-JGDKK,Month-to-month,No,44.55,220.75,No,B9523
1088-AUUZZ,Two year,Yes,75.85,4261.2,No,B9524
0397-GZBBC,Month-to-month,Yes,93.85,5574.75,Yes,B9525
6614-YWYSC,Two year,No,25.0,1501.75,No,B9526
9588-OZDMQ,Month-to-month,Yes,45.0,89.75,No,B9527
7641-EUYET,Month-to-month,Yes,100.7,4541.2,Yes,B9528
6476-EPYZR,Month-to-month,No,20.5,255.5,No,B9529
9921-ZVRHG,Month-to-month,Yes,80.45,1072,Yes,B9530
1174-FGIFN,One year,Yes,90.45,2509.25,No,B9531
6620-HVDUJ,Month-to-month,No,60.45,1440.75,No,B9532
4701-MLJPN,Month-to-month,Yes,55.25,1715.65,Yes,B9533
1032-MAELW,One year,Yes,78.45,5333.35,No,B9534
7641-TQFHN,Two year,No,100.55,3895.35,No,B9535
1552-TKMXS,Month-to-month,No,20.35,869.9,No,B9536
9206-GVPEQ,Month-to-month,Yes,54.45,706.85,Yes,B9537
8622-ZLFKO,Month-to-month,Yes,90.75,512.25,No,B9538
1596-BBVTG,Month-to-month,No,75.35,2636.05,Yes,B9539
6188-UXBBR,One year,Yes,20.25,814.75,No,B9540
2333-KWEWW,Two year,No,20.05,388.6,No,B9541
5702-SKUOB,Month-to-month,No,19.6,93.45,No,B9542
1134-YWTYF,Month-to-month,Yes,53.8,1389.85,No,B9543
6061-GWWAV,One year,No,70.2,2894.55,No,B9544
0679-TDGAK,One year,No,75.5,4025.6,No,B9545
6585-WCEWR,Two year,No,20.35,1354.4,No,B9546
9067-YGSCA,One year,No,26.05,1856.4,No,B9547
9067-SQTNS,One year,No,20.6,926,No,B9548
8433-WXGNA,Month-to-month,Yes,75.7,189.2,Yes,B9549
1776-SPBWV,One year,Yes,20.1,682.1,No,B9550
8735-SDUFN,Two year,No,24.3,1778.7,No,B9551
9668-PUGNU,Two year,Yes,24.5,1816.2,No,B9552
9405-GPBBG,Two year,Yes,110.5,7069.25,No,B9553
1926-QUZNN,Two year,Yes,25.25,1841.2,No,B9554
3707-GNWHM,Month-to-month,Yes,74.25,74.25,Yes,B9555
7016-NVRIC,One year,No,90.1,2656.7,No,B9556
5829-NVSQN,One year,Yes,68.75,1689.45,No,B9557
9565-AXSMR,Two year,No,19.2,1054.75,No,B9558
8922-LIEGH,Month-to-month,Yes,89.7,2187.55,Yes,B9559
8869-LIHMK,Two year,Yes,115.1,7334.05,No,B9560
8245-UMPYT,Month-to-month,Yes,96.4,1581.2,Yes,B9561
5186-SAMNZ,Month-to-month,Yes,69.5,69.5,Yes,B9562
0447-RXSGD,Month-to-month,Yes,99.65,2404.85,No,B9563
4927-WWOOZ,Month-to-month,Yes,91.45,171.45,No,B9564
5788-YPOEG,Two year,No,84.75,2839.45,No,B9565
5373-SFODM,Month-to-month,Yes,85.25,3132.75,Yes,B9566
0661-KBKPA,One year,Yes,78.75,3942.45,No,B9567
9081-WWXKP,Two year,No,20.25,873.4,No,B9568
0784-ZQJZX,Two year,No,19.9,1529.65,No,B9569
3133-PZNSR,Two year,Yes,97.75,6991.6,No,B9570
5766-ZJYBB,Month-to-month,No,19.4,19.4,Yes,B9571
8931-GJJIQ,Month-to-month,Yes,83.3,803.3,Yes,B9572
4277-PVRAN,Month-to-month,Yes,80.1,679.3,Yes,B9573
0022-TCJCI,One year,No,62.7,2791.5,Yes,B9574
0722-SVSFK,Month-to-month,Yes,100.4,715,No,B9575
3612-YVGSJ,Two year,Yes,24.45,1681.6,No,B9576
9825-YCXWZ,One year,Yes,101.1,4016.2,No,B9577
5397-NSKQG,Two year,No,50.9,3281.65,No,B9578
8565-HBFNN,One year,Yes,107.2,7317.1,No,B9579
2000-DHJUY,Two year,Yes,92.2,6474.45,No,B9580
0203-HHYIJ,One year,No,25.3,676.35,Yes,B9581
8670-ERCJH,Two year,No,113.4,8164.1,No,B9582
7758-UJWYS,Two year,Yes,40.55,1325.85,No,B9583
2050-ONYDQ,Two year,No,26.0,1654.85,No,B9584
7055-JCGNI,Two year,Yes,111.95,7795.95,No,B9585
0739-UUAJR,Two year,Yes,53.8,3952.45,No,B9586
4826-DXMUP,One year,Yes,72.1,2495.15,No,B9587
0952-KMEEH,Month-to-month,No,98.15,1230.25,Yes,B9588
7285-KLOTR,One year,No,78.85,876.75,No,B9589
0654-PQKDW,One year,Yes,70.75,4263.45,No,B9590
7175-NTIXE,Month-to-month,Yes,76.15,1992.95,No,B9591
7963-SHNDT,Two year,No,39.1,1982.1,No,B9592
9796-BPKIW,Month-to-month,Yes,69.95,562.7,No,B9593
0188-GWFLE,Month-to-month,No,20.05,33.7,No,B9594
8129-GMVGI,Two year,No,20.05,1090.1,No,B9595
2882-DDZPG,Month-to-month,No,19.45,227.45,No,B9596
3547-LQRIK,One year,No,26.9,1250.85,No,B9597
9137-NOQKA,Month-to-month,No,19.2,37.2,No,B9598
5843-TTHGI,Month-to-month,Yes,50.0,892.7,No,B9599
1849-RJYIG,Month-to-month,Yes,60.0,487.75,No,B9600
8868-GAGIO,Month-to-month,Yes,84.55,3713.95,No,B9601
